Richness,plot,Order,SPEI_mean,Driest,NBE,NIIE,NIIE.Syn,NIIE.SpVar,NIDE,NIDE.SpVar,NIDE.Syn
16,B4A20,6,0.484303917,-0.550285833,-0.007187732,-0.089249042,-0.167860533,0.143523478,0.119264076,0.031409195,0.068635456
16,B4A20,7,0.102059667,-0.550285833,0.040294315,-0.061492923,-0.144914697,0.154815904,0.175233469,-0.050067359,0.192537659
16,B4A20,8,0.1212659,-0.550285833,-0.056011667,-0.154513892,-0.2115301,0.048760815,0.299980592,-0.054707243,0.317616391
16,B4A20,9,-0.23300125,-1.2581535,-0.196945539,-0.006535928,-0.027710374,0.033599917,-0.59590079,-0.189213572,-0.403556825
16,B4A20,10,-0.753896933,-1.549352083,-0.155524741,0.125328655,0.188302669,-0.031074337,-0.672053652,-0.529258237,-0.211112341
16,B4A20,11,-0.66072695,-1.549352083,-0.157844218,0.047062315,0.039275815,0.025238229,-0.602225816,-0.530840446,-0.074668369
16,B4A20,12,-0.659007883,-1.549352083,-0.167405234,0.060419588,0.044849546,0.039135608,-0.657023176,-0.459713152,-0.232412836
16,B4A20,13,-0.63677245,-1.549352083,-0.065832265,0.05915733,0.069374982,-0.003269647,-0.410497111,-0.255473763,-0.121236311
16,B4A20,14,-0.40832675,-1.549352083,-0.031724907,0.051438582,0.103169363,-0.066224026,-0.30813601,-0.077954702,-0.170013389
16,B4A20,15,-0.071427333,-0.440715583,-0.019439741,-0.137342357,-0.165508613,-0.100733712,0.727195983,0.219384482,0.419429908
8,B1A02,1,0.518395017,-0.623814083,-0.144960897,0.215391398,0.115888558,0.150302347,-0.44096622,-0.080631545,-0.377346211
8,B1A02,2,0.481813883,-0.623814083,-0.132981975,0.340371577,0.224659988,0.172643864,-0.56064363,0.205176189,-0.563658064
8,B1A02,3,0.201212317,-0.623814083,-0.004432217,-0.047165453,-0.10828323,0.10707957,0.066224137,0.360540485,-0.230774882
8,B1A02,4,0.1530159,-0.623814083,-0.004835427,-0.057394501,-0.106250185,0.079926311,0.078626904,0.035752505,-0.031028884
8,B1A02,5,0.469598267,-0.623814083,0.00264249,-0.132413993,-0.216360162,0.131448712,0.309067275,-0.023812433,0.213966119
8,B1A02,6,0.484303917,-0.550285833,-0.022011232,-0.162000491,-0.259368787,0.152004375,0.35673482,-0.163026317,0.43211842
8,B1A02,7,0.102059667,-0.550285833,0.096958257,-0.113570262,-0.222268342,0.175587951,0.471335348,0.14165131,0.204111953
8,B1A02,8,0.1212659,-0.550285833,1.530400929,0.052731881,-0.091700175,0.244629346,2.566655121,1.154085185,0.582012653
8,B1A02,9,-0.23300125,-1.2581535,1.422263144,0.309743363,0.100054471,0.324961402,1.278165111,0.880777469,0.169982201
8,B1A02,10,-0.753896933,-1.549352083,0.551373675,0.135308788,0.02994857,0.176629994,0.566378922,0.053253635,0.392586152
8,B1A02,11,-0.66072695,-1.549352083,0.350403325,0.048332058,-0.073682104,0.197586604,0.467951387,-0.184976661,0.648440897
8,B1A02,12,-0.659007883,-1.549352083,0.090831631,0.128147613,0.010775808,0.19315736,-0.177179163,-0.485493048,0.44239606
8,B1A02,13,-0.63677245,-1.549352083,-0.013767378,-0.158194028,-0.229449878,0.042717115,0.354539852,-0.53630292,1.487981222
8,B1A02,14,-0.40832675,-1.549352083,-0.034871283,-0.084967136,-0.052748743,-0.08538964,0.00609259,-0.231260637,0.250637455
8,B1A02,15,-0.071427333,-0.440715583,-0.176810954,-0.1029703,0.064014957,-0.232342806,-0.351291732,-0.213348671,-0.167165137
8,B1A03,1,0.518395017,-0.623814083,-0.251289357,-0.216756267,-0.211802488,-0.003617104,0.037100285,-0.726368369,0.831390444
8,B1A03,2,0.481813883,-0.623814083,-0.252294105,0.068755909,0.015105101,0.101890589,-0.489818614,-0.7609864,0.22135043
8,B1A03,3,0.201212317,-0.623814083,-0.044283886,0.108954209,-0.003958023,0.190174191,-0.266944979,-0.576265275,0.275130075
8,B1A03,4,0.1530159,-0.623814083,0.076859795,0.168601198,0.053826304,0.190488498,-0.191345699,-0.391534999,0.126189766
8,B1A03,5,0.469598267,-0.623814083,0.148241191,0.099162061,0.006173339,0.159454284,0.010192958,-0.185659113,0.114944857
8,B1A03,6,0.484303917,-0.550285833,-0.183803485,0.111308059,-0.053554249,0.27887475,-0.536730042,-0.032534111,-0.480727896
8,B1A03,7,0.102059667,-0.550285833,0.068540042,-0.096719949,-0.190060122,0.142295177,0.338758088,0.076964783,0.161153721
8,B1A03,8,0.1212659,-0.550285833,0.106460086,-0.154724367,-0.296065565,0.260493943,0.690725346,-0.306695003,1.084193579
8,B1A03,9,-0.23300125,-1.2581535,0.238163174,0.15613592,-0.081110117,0.413887556,0.026697578,-0.422864322,0.548476273
8,B1A03,10,-0.753896933,-1.549352083,0.30255785,0.277539529,0.029645468,0.396810864,-0.075845123,-0.384805379,0.35609965
8,B1A03,11,-0.66072695,-1.549352083,0.268050232,0.212043995,0.05715656,0.251884174,-0.030078379,-0.348605036,0.364037322
8,B1A03,12,-0.659007883,-1.549352083,-0.061415107,0.262857904,0.102654669,0.258061651,-0.558906705,-0.452099843,-0.188495488
8,B1A03,13,-0.63677245,-1.549352083,0.10502871,-0.007527089,0.007652639,-0.023499592,0.127499239,0.159947584,-0.045975231
8,B1A03,14,-0.40832675,-1.549352083,0.337329076,0.050914061,0.012254463,0.064101646,0.438964537,0.173497973,0.187881508
8,B1A03,15,-0.071427333,-0.440715583,0.588204459,0.105569135,-0.010961726,0.187688613,0.738323558,0.31067636,0.285535626
8,B1A12,1,0.518395017,-0.623814083,-0.310935805,-0.007983552,0.177379416,-0.175102134,-0.434713764,0.249551924,-0.485405701
8,B1A12,2,0.481813883,-0.623814083,-0.141132856,0.113983413,0.263401491,-0.109413246,-0.381442992,-0.100817631,-0.320960836
8,B1A12,3,0.201212317,-0.623814083,0.279231761,0.118380109,0.151967628,0.001831572,0.17861104,0.323014388,-0.144118383
8,B1A12,4,0.1530159,-0.623814083,0.398682852,0.243841951,0.230853529,0.069276473,0.117022268,0.358266596,-0.196830218
8,B1A12,5,0.469598267,-0.623814083,0.522025668,0.091366808,0.091518137,0.034824949,0.612009574,0.399171074,0.087916942
8,B1A12,6,0.484303917,-0.550285833,0.480358337,0.130854049,0.113922488,0.061491766,0.451644823,0.541193736,-0.085956254
8,B1A12,7,0.102059667,-0.550285833,0.488238979,0.25496734,0.140111068,0.192687049,0.208642012,0.322406795,-0.111875724
8,B1A12,8,0.1212659,-0.550285833,0.318494728,-0.029911867,-0.110284686,0.122113042,0.657215652,0.269929161,0.232010085
8,B1A12,9,-0.23300125,-1.2581535,0.134653273,0.093519434,-0.016562979,0.182296078,-0.026006011,-0.015610793,-0.046770338
8,B1A12,10,-0.753896933,-1.549352083,0.017071537,0.0732123,0.050110906,0.054706465,-0.202011387,-0.272938338,0.040108261
8,B1A12,11,-0.66072695,-1.549352083,0.019773671,0.241440875,0.11375709,0.212373889,-0.420463556,-0.316096272,-0.161248488
8,B1A12,12,-0.659007883,-1.549352083,-0.025065873,0.186475791,0.175430476,0.065605566,-0.437892018,-0.435701912,-0.034650909
8,B1A12,13,-0.63677245,-1.549352083,0.105586305,0.212385671,0.178271116,0.095635657,-0.278005392,-0.268115711,-0.034274589
8,B1A12,14,-0.40832675,-1.549352083,0.152854817,0.171249844,0.193857997,0.027457482,-0.153449856,-0.262638801,0.110398242
8,B1A12,15,-0.071427333,-0.440715583,0.023347366,-0.084251237,-0.079567318,-0.052454338,0.156396308,-0.32431574,0.601335212
8,B1A14,1,0.518395017,-0.623814083,0.325630009,-0.166026255,-0.207859747,0.089424832,1.03120653,0.424915721,0.263640711
8,B1A14,2,0.481813883,-0.623814083,-0.091056909,-0.03004704,-0.073573354,0.083743271,-0.103157363,-0.43789591,0.225488287
8,B1A14,3,0.201212317,-0.623814083,-0.174785225,-0.287285385,-0.341122334,0.061750831,0.483753993,-0.530388498,1.180364132
8,B1A14,4,0.1530159,-0.623814083,-0.303501175,-0.273623477,-0.321963551,0.027745094,-0.029120954,-0.655240822,0.874951681
8,B1A14,5,0.469598267,-0.623814083,-0.280463419,-0.182169215,-0.230880152,0.045235236,-0.271398603,-0.697524415,0.641470214
8,B1A14,6,0.484303917,-0.550285833,-0.437202137,-0.162640927,-0.223006433,0.065924129,-0.773639025,-0.81618176,-0.064847454
8,B1A14,7,0.102059667,-0.550285833,-0.45495461,-0.12801165,-0.193390529,0.078222003,-0.89173652,-0.804714756,-0.367256529
8,B1A14,8,0.1212659,-0.550285833,-0.397372511,-0.137946711,-0.125183456,-0.065926719,-0.767896906,-0.727828476,-0.193022336
8,B1A14,9,-0.23300125,-1.2581535,-0.364862142,-0.103481746,-0.092648387,-0.050312732,-0.746899054,-0.734082352,-0.119369285
8,B1A14,10,-0.753896933,-1.549352083,-0.06059321,-0.013058062,0.06210903,-0.086967616,-0.197262608,-0.463169808,0.335273726
8,B1A14,11,-0.66072695,-1.549352083,-0.018747034,-0.058922193,-0.016980509,-0.07461078,-0.006320976,-0.424149923,0.54133808
8,B1A14,12,-0.659007883,-1.549352083,0.0131763,0.069823695,0.06060157,0.034663733,-0.218952017,-0.270426601,0.031340245
8,B1A14,13,-0.63677245,-1.549352083,0.108012204,-0.001101519,0.02309754,-0.031464259,0.116599335,0.085700745,0.004555268
8,B1A14,14,-0.40832675,-1.549352083,0.072473772,0.063394308,0.090797373,-0.011075374,-0.108074883,0.687726198,-0.459323185
8,B1A14,15,-0.071427333,-0.440715583,0.041086169,0.215997742,0.10887245,0.184127407,-0.389912314,0.406697624,-0.5420288
8,B2A12,1,0.518395017,-0.623814083,0.238132437,0.0276238,-0.028422508,0.104369929,0.299360559,0.300020668,-0.073216308
8,B2A12,2,0.481813883,-0.623814083,0.376537365,0.275219017,0.19676355,0.132276237,0.051216585,0.45447344,-0.278866584
8,B2A12,3,0.201212317,-0.623814083,0.113983998,0.111946168,0.044362747,0.123089163,-0.044890807,-0.010805193,-0.10214973
8,B2A12,4,0.1530159,-0.623814083,0.024053303,0.024576425,-0.011130737,0.07109709,-0.044521138,-0.235677016,0.100763707
8,B2A12,5,0.469598267,-0.623814083,0.0383477,0.012623363,-0.052116767,0.110609495,-0.00672461,-0.124167989,0.038676526
8,B2A12,6,0.484303917,-0.550285833,-0.373187321,0.310278474,0.188623332,0.19917509,-0.906498455,-0.356935829,-0.717211931
8,B2A12,7,0.102059667,-0.550285833,-0.248883905,0.287917009,0.200731182,0.159651627,-0.763727044,-0.107423577,-0.654124467
8,B2A12,8,0.1212659,-0.550285833,-0.159108375,0.064468791,0.052592991,0.04089898,-0.479837561,-0.03758935,-0.429898086
8,B2A12,9,-0.23300125,-1.2581535,-0.175456902,0.122862195,0.139222845,0.022186948,-0.581100003,-0.189416465,-0.443632332
8,B2A12,10,-0.753896933,-1.549352083,-0.250186331,0.065112482,0.220486664,-0.124948246,-0.674033638,-0.262233926,-0.500840859
8,B2A12,11,-0.66072695,-1.549352083,-0.18506661,0.065785233,0.172155632,-0.084553544,-0.569798299,-0.080482147,-0.489999984
8,B2A12,12,-0.659007883,-1.549352083,-0.194833696,0.201113704,0.241574306,0.017927519,-0.705976252,-0.207475439,-0.565185241
8,B2A12,13,-0.63677245,-1.549352083,0.050768235,-0.063051489,0.0427256,-0.149005765,0.165017378,0.436602628,-0.193931643
8,B2A12,14,-0.40832675,-1.549352083,-0.011243299,-0.126219817,-0.035621128,-0.178345626,0.218096769,0.687778748,-0.278537962
8,B2A12,15,-0.071427333,-0.440715583,-0.018705626,-0.120894531,-0.029128988,-0.178546547,0.170173737,0.959087543,-0.399013839
8,B2A14,1,0.518395017,-0.623814083,-0.264293989,0.066822363,0.101058769,-0.012327254,-0.449145808,0.02597159,-0.424641238
8,B2A14,2,0.481813883,-0.623814083,-0.185330538,0.165627517,0.260604069,-0.052485537,-0.489738212,-0.02806462,-0.438823563
8,B2A14,3,0.201212317,-0.623814083,0.120665477,0.193028654,0.179480486,0.061925187,-0.15276476,0.459463259,-0.397445838
8,B2A14,4,0.1530159,-0.623814083,0.095146304,0.157756883,0.192857787,0.008630852,-0.151483228,0.00468399,-0.189248207
8,B2A14,5,0.469598267,-0.623814083,0.151716361,0.051526852,0.148641226,-0.07718603,0.108761431,0.044074915,-0.006245571
8,B2A14,6,0.484303917,-0.550285833,-0.251738726,0.265127793,0.209498622,0.121006025,-0.7400356,-0.418665126,-0.48673766
8,B2A14,7,0.102059667,-0.550285833,-0.113256365,0.180411879,0.14907866,0.085853588,-0.510862948,-0.06715274,-0.442670935
8,B2A14,8,0.1212659,-0.550285833,-0.15232196,-0.089527451,0.014689121,-0.1496541,-0.22009212,0.399150855,-0.423914664
8,B2A14,9,-0.23300125,-1.2581535,-0.229386601,0.086875049,0.129311259,-0.015015862,-0.639807996,0.22404785,-0.652946236
8,B2A14,10,-0.753896933,-1.549352083,-0.272928476,0.043817908,0.234894112,-0.161021933,-0.698739901,0.17631652,-0.686803733
8,B2A14,11,-0.66072695,-1.549352083,-0.136082869,0.081930157,0.239516184,-0.120164078,-0.498201657,0.09426933,-0.505838498
8,B2A14,12,-0.659007883,-1.549352083,-0.175978557,0.154766523,0.286908815,-0.073546791,-0.644862905,-0.181524112,-0.513277678
8,B2A14,13,-0.63677245,-1.549352083,0.093672085,-0.17397952,-0.127801294,-0.161540388,0.807358432,-0.001780442,0.69912869
8,B2A14,14,-0.40832675,-1.549352083,0.085142524,-0.178766596,-0.136406924,-0.16546174,0.818295111,-0.013427543,0.736371078
8,B2A14,15,-0.071427333,-0.440715583,0.128237944,-0.078625552,-0.06876166,-0.056147852,0.419331197,-0.102692575,0.505308676
8,B2A17,1,0.518395017,-0.623814083,0.216656662,-0.015211491,-0.011371418,0.018204808,0.363554774,0.444242046,-0.106081373
8,B2A17,2,0.481813883,-0.623814083,-0.139142443,0.020407229,-0.012773719,0.070978147,-0.262242178,0.078140581,-0.318036333
8,B2A17,3,0.201212317,-0.623814083,0.052768694,-0.212404662,-0.285831395,0.124266656,0.759952923,0.173339914,0.336094537
8,B2A17,4,0.1530159,-0.623814083,-0.151010097,-0.067264917,-0.106549488,0.062460382,-0.191103792,0.034427509,-0.238003734
8,B2A17,5,0.469598267,-0.623814083,-0.06718781,-0.000453186,-0.046176408,0.079552294,-0.173129549,-0.395730839,0.172898741
8,B2A17,6,0.484303917,-0.550285833,0.021764163,-0.017204473,-0.048495766,0.051856877,0.017516985,-0.299661056,0.27458214
8,B2A17,7,0.102059667,-0.550285833,0.208511695,-0.06661149,-0.058052106,-0.022959998,0.55124014,0.015783073,0.394840594
8,B2A17,8,0.1212659,-0.550285833,0.145893436,0.149385137,0.115966464,0.083793908,-0.098460637,-0.285571361,0.154294693
8,B2A17,9,-0.23300125,-1.2581535,0.260220983,0.28271447,0.173773044,0.187859381,-0.133627024,-0.167714976,-0.008448999
8,B2A17,10,-0.753896933,-1.549352083,0.30944814,0.388152599,0.236919108,0.240443359,-0.201247381,-0.082065439,-0.145763481
8,B2A17,11,-0.66072695,-1.549352083,0.276883424,0.405101893,0.256639803,0.238276474,-0.259735274,0.157548007,-0.347282062
8,B2A17,12,-0.659007883,-1.549352083,0.123351705,0.361509979,0.248853651,0.198001306,-0.403457482,-0.006528394,-0.376983028
8,B2A17,13,-0.63677245,-1.549352083,-0.066640314,0.070723997,-0.073896965,0.236754312,-0.377345587,0.061026341,-0.390697178
8,B2A17,14,-0.40832675,-1.549352083,0.044129973,0.139998324,-0.002069734,0.231807072,-0.285272113,-0.107032932,-0.194322753
8,B2A17,15,-0.071427333,-0.440715583,0.011761768,-0.038598024,-0.142348531,0.143354006,-0.012722052,0.084744479,-0.096645516
8,B2A21,1,0.518395017,-0.623814083,0.151618453,0.141734304,0.140962128,0.032350734,-0.013357942,0.049965866,-0.137582234
8,B2A21,2,0.481813883,-0.623814083,-0.048445694,0.31423276,0.272796996,0.092071249,-0.453219635,-0.39194924,-0.19973539
8,B2A21,3,0.201212317,-0.623814083,0.040899265,0.074656078,0.019305892,0.104691763,-0.091973043,0.059883058,-0.182375351
8,B2A21,4,0.1530159,-0.623814083,0.190038449,0.111474344,0.024179309,0.151483263,0.057978847,0.16843802,-0.13375472
8,B2A21,5,0.469598267,-0.623814083,0.084390305,0.063894445,0.010236296,0.099656215,-0.027444361,0.308360844,-0.262639451
8,B2A21,6,0.484303917,-0.550285833,0.004207166,0.054604673,-0.006760966,0.108212703,-0.155556178,0.282891759,-0.334546005
8,B2A21,7,0.102059667,-0.550285833,0.279514919,-0.183767978,-0.24893965,0.060763246,1.361655515,0.725186467,0.301977731
8,B2A21,8,0.1212659,-0.550285833,0.06757146,-0.041458961,-0.037367706,-0.01104126,0.159877798,0.390192601,-0.178881149
8,B2A21,9,-0.23300125,-1.2581535,-0.108835223,0.105061724,0.152144018,-0.014335054,-0.453582979,0.029345003,-0.439935629
8,B2A21,10,-0.753896933,-1.549352083,-0.096257956,0.151177713,0.251808852,-0.049614112,-0.49357809,0.001278205,-0.460667394
8,B2A21,11,-0.66072695,-1.549352083,-0.097693277,0.113126395,0.189651875,-0.040665524,-0.466291697,-0.130553032,-0.362133399
8,B2A21,12,-0.659007883,-1.549352083,-0.10070505,0.120254872,0.147446049,0.009037698,-0.489292112,-0.382075106,-0.172836696
8,B2A21,13,-0.63677245,-1.549352083,-0.12958159,-0.05443976,-0.056649265,-0.022185903,-0.303901716,-0.395690309,0.102083451
8,B2A21,14,-0.40832675,-1.549352083,-0.25201202,0.048430707,0.042291589,0.021958422,-0.721075515,-0.588843034,-0.267448066
8,B2A21,15,-0.071427333,-0.440715583,-0.222982238,0.141866496,0.108925026,0.079596403,-0.745038369,-0.673087547,-0.170211788
8,B3A04,1,0.518395017,-0.623814083,0.476056137,0.131571327,0.138784899,0.022894172,0.399731186,0.138728283,0.080839157
8,B3A04,2,0.481813883,-0.623814083,0.104600531,0.191375487,0.185012071,0.049657341,-0.155770321,-0.009281848,-0.195940522
8,B3A04,3,0.201212317,-0.623814083,-0.221229868,-0.178044469,-0.16723626,-0.040394707,-0.068590261,0.028223706,-0.145769829
8,B3A04,4,0.1530159,-0.623814083,-0.322558968,-0.069114919,-0.041461459,-0.036331048,-0.534173398,-0.054875559,-0.466934764
8,B3A04,5,0.469598267,-0.623814083,-0.343643421,-0.064161451,-0.116796021,0.080146626,-0.618768167,-0.376650852,-0.371111911
8,B3A04,6,0.484303917,-0.550285833,-0.228724571,-0.19191387,-0.194900162,-0.055758152,-0.123118401,-0.46111475,0.359866117
8,B3A04,7,0.102059667,-0.550285833,0.067785555,-0.117015528,-0.164951945,0.04802379,0.412107448,-0.113764502,0.433107524
8,B3A04,8,0.1212659,-0.550285833,0.070209657,-0.183923768,-0.244699891,0.042116748,0.744006621,0.233405043,0.325219591
8,B3A04,9,-0.23300125,-1.2581535,0.205376409,0.013388533,-0.077425516,0.143647029,0.287842632,0.211997858,0.02240177
8,B3A04,10,-0.753896933,-1.549352083,0.195244316,-0.150564588,-0.21281178,0.045045657,0.94984971,0.156097204,0.57502237
8,B3A04,11,-0.66072695,-1.549352083,0.288824876,-0.115102361,-0.208712875,0.11839691,1.01725252,-0.008340391,0.873783117
8,B3A04,12,-0.659007883,-1.549352083,0.260051621,-0.063563219,-0.160274186,0.133041722,0.686006264,-0.008714746,0.59218917
8,B3A04,13,-0.63677245,-1.549352083,0.206055403,0.049611299,0.055513731,0.009243082,0.185598015,0.298408912,-0.099588081
8,B3A04,14,-0.40832675,-1.549352083,0.342325021,0.105137912,0.094575174,0.044664379,0.297547743,0.21401678,0.044820537
8,B3A04,15,-0.071427333,-0.440715583,0.191171231,0.054004336,0.045417121,0.025638842,0.140597494,-0.035308862,0.149663568
8,B3A05,1,0.518395017,-0.623814083,-0.047617496,0.085346345,0.085041391,0.029319386,-0.185344441,-0.112582139,-0.168729032
8,B3A05,2,0.481813883,-0.623814083,-0.04452338,0.206915293,0.21839435,0.032236435,-0.354518873,0.02799423,-0.36170036
8,B3A05,3,0.201212317,-0.623814083,-0.383486263,-0.111946682,-0.150193112,0.060281677,-0.561284297,0.071737559,-0.532298731
8,B3A05,4,0.1530159,-0.623814083,-0.198465151,-0.11566268,-0.095123096,-0.042271091,-0.192579851,0.143495241,-0.296868265
8,B3A05,5,0.469598267,-0.623814083,-0.130713002,-0.126874955,-0.127735233,-0.021600022,-0.029398906,0.304820957,-0.262237772
8,B3A05,6,0.484303917,-0.550285833,-0.127293881,-0.15394685,-0.194086746,0.028196716,0.043856364,0.11093149,-0.098568262
8,B3A05,7,0.102059667,-0.550285833,-0.023033468,-0.15251284,-0.221926789,0.07992971,0.313767663,-0.066969739,0.286806242
8,B3A05,8,0.1212659,-0.550285833,-0.050107966,-0.193244651,-0.226067693,-0.020095483,0.4135952,0.084702993,0.22026904
8,B3A05,9,-0.23300125,-1.2581535,-0.159156148,-0.121384522,-0.094701711,-0.081387801,-0.176729755,0.078949335,-0.240425061
8,B3A05,10,-0.753896933,-1.549352083,-0.244309217,-0.120214737,0.051148041,-0.235808051,-0.427290309,0.223231479,-0.500904267
8,B3A05,11,-0.66072695,-1.549352083,-0.199445327,-0.074771567,0.054368883,-0.173169972,-0.41147779,0.096004372,-0.436632944
8,B3A05,12,-0.659007883,-1.549352083,-0.154814261,-0.038508388,0.106612567,-0.168134222,-0.381649923,0.046948263,-0.38738007
8,B3A05,13,-0.63677245,-1.549352083,-0.044829685,-0.302460534,-0.273511257,-0.2835502,1.488424392,1.374123194,0.026972934
8,B3A05,14,-0.40832675,-1.549352083,-0.09126376,-0.298644579,-0.254016794,-0.308544696,1.171238267,1.444243876,-0.124986879
8,B3A05,15,-0.071427333,-0.440715583,-0.070906794,-0.325069139,-0.239951892,-0.407675017,1.848254227,2.208209485,-0.127191805
8,B3A07,1,0.518395017,-0.623814083,-0.114835594,-0.165379504,-0.135222915,-0.037795564,0.17761715,-0.486639748,0.527419319
8,B3A07,2,0.481813883,-0.623814083,0.178313033,0.052827626,0.044119955,0.040668099,0.163115586,-0.202258154,0.213249388
8,B3A07,3,0.201212317,-0.623814083,0.697186502,0.114596937,0.069367389,0.09332262,0.780158119,0.335435752,0.21820794
8,B3A07,4,0.1530159,-0.623814083,0.779575341,0.144141616,0.082037936,0.117880185,0.83446278,0.301480172,0.290400013
8,B3A07,5,0.469598267,-0.623814083,-0.10400363,0.220054037,0.212710536,0.063029815,-0.503118454,-0.503737653,-0.10603618
8,B3A07,6,0.484303917,-0.550285833,0.004135416,-0.132895538,-0.180125801,0.048418619,0.312424457,-0.372366265,0.733938544
8,B3A07,7,0.102059667,-0.550285833,-0.184423787,-0.115661118,-0.118009136,-0.027165725,-0.223377509,-0.549399643,0.415326905
8,B3A07,8,0.1212659,-0.550285833,0.07930726,-0.159651045,-0.129018957,-0.103890154,0.638057143,-0.110798187,0.653197684
8,B3A07,9,-0.23300125,-1.2581535,-0.002138676,-0.047765739,0.022043172,-0.095247675,0.017492279,-0.173198109,0.148976361
8,B3A07,10,-0.753896933,-1.549352083,0.018849211,-0.06170386,0.020720827,-0.118139448,0.097270423,-0.114427014,0.167794947
8,B3A07,11,-0.66072695,-1.549352083,-0.036997836,-0.129100057,-0.10544097,-0.090739165,0.166909591,-0.40661321,0.739203474
8,B3A07,12,-0.659007883,-1.549352083,-0.022455209,-0.011065144,0.104831464,-0.128246594,-0.137281589,0.115263765,-0.226095321
8,B3A07,13,-0.63677245,-1.549352083,-0.084279485,-0.328171458,-0.289671875,-0.340143678,1.693737663,0.545277607,0.667829172
8,B3A07,14,-0.40832675,-1.549352083,-0.04014913,-0.235536691,-0.154543956,-0.267891047,0.748503863,0.463690303,0.162167078
8,B3A07,15,-0.071427333,-0.440715583,-0.063510833,-0.156651185,-0.11815275,-0.146316322,0.174096256,0.277685038,-0.090495449
8,B3A20,1,0.518395017,-0.623814083,-0.319203414,0.052714591,0.08821122,-0.015174328,-0.509319136,-0.207535088,-0.374400348
8,B3A20,2,0.481813883,-0.623814083,-0.212788228,-0.023430098,0.036824956,-0.05562652,-0.317892825,-0.349505065,-0.096238045
8,B3A20,3,0.201212317,-0.623814083,-0.261623893,0.007521715,-0.033666875,0.079461589,-0.478315552,-0.44044026,-0.170272932
8,B3A20,4,0.1530159,-0.623814083,-0.274948504,-0.117563236,-0.135363371,0.015879271,-0.359811316,-0.338414131,-0.119851298
8,B3A20,5,0.469598267,-0.623814083,-0.370953666,-0.145842634,-0.136246011,-0.045335508,-0.578308643,-0.598019063,-0.093316352
8,B3A20,6,0.484303917,-0.550285833,-0.17740219,-0.121744521,-0.133341527,-0.00942449,-0.173122043,-0.437957034,0.255180083
8,B3A20,7,0.102059667,-0.550285833,0.140905407,-0.179622763,-0.21761831,0.005401856,0.918560719,0.026396084,0.6829301
8,B3A20,8,0.1212659,-0.550285833,0.186799968,-0.156441085,-0.072868227,-0.168252946,0.930645455,0.311129947,0.381091272
8,B3A20,9,-0.23300125,-1.2581535,-0.015306186,0.092781377,0.174755116,-0.051714574,-0.280071394,-0.082690021,-0.221576327
8,B3A20,10,-0.753896933,-1.549352083,0.047759629,0.070688051,0.278218654,-0.161036599,-0.142598929,0.234263779,-0.300102863
8,B3A20,11,-0.66072695,-1.549352083,0.080258319,0.078784044,0.255540009,-0.135860509,-0.105398309,0.222718577,-0.266078275
8,B3A20,12,-0.659007883,-1.549352083,-0.149709338,0.106033215,0.275371826,-0.119518043,-0.558792614,-0.503324701,-0.12125887
8,B3A20,13,-0.63677245,-1.549352083,-0.098004579,0.041002179,0.226166129,-0.15959253,-0.395808757,-0.375774373,-0.050342658
8,B3A20,14,-0.40832675,-1.549352083,-0.034280513,0.015137207,0.150908946,-0.13465483,-0.231216233,-0.287721488,0.050722389
8,B3A20,15,-0.071427333,-0.440715583,0.159929829,0.024851431,0.089580557,-0.06652976,0.151889572,0.145276075,-0.009946008
8,B4A06,1,0.518395017,-0.623814083,-0.403466769,-0.169412641,-0.133448996,-0.047481669,-0.373437806,-0.520644997,-0.026752924
8,B4A06,2,0.481813883,-0.623814083,-0.568223502,0.009061172,-0.007866234,0.047270952,-0.924080624,-0.711229485,-0.558500549
8,B4A06,3,0.201212317,-0.623814083,-0.457992188,0.134756606,0.119654927,0.058010642,-0.870932718,-0.394119602,-0.646787211
8,B4A06,4,0.1530159,-0.623814083,-0.256433361,0.12992508,0.127133484,0.044460223,-0.617808411,-0.340084542,-0.397930248
8,B4A06,5,0.469598267,-0.623814083,-0.218431095,0.114073813,0.152060283,-0.002078387,-0.572626552,-0.238870094,-0.410288432
8,B4A06,6,0.484303917,-0.550285833,-0.127859345,-0.026487601,-0.049865131,0.038113806,-0.258709935,-0.378355303,0.063896258
8,B4A06,7,0.102059667,-0.550285833,-0.1588512,-0.029877132,0.014384452,-0.053737198,-0.332526067,-0.346804661,-0.049977385
8,B4A06,8,0.1212659,-0.550285833,-0.146134612,-0.093703555,-0.092699517,-0.027515271,-0.195716785,-0.497723871,0.371071326
8,B4A06,9,-0.23300125,-1.2581535,-0.171299571,0.091280119,0.037171974,0.099770201,-0.544303565,-0.579270109,-0.008455171
8,B4A06,10,-0.753896933,-1.549352083,-0.107012945,0.093719416,0.037851379,0.101631142,-0.449163473,-0.524943855,0.06754105
8,B4A06,11,-0.66072695,-1.549352083,-0.075961884,0.063435066,0.080647533,0.003095739,-0.365499931,-0.230449252,-0.180831378
8,B4A06,12,-0.659007883,-1.549352083,-0.1354004,0.045710001,0.148915906,-0.090690754,-0.465040958,-0.262547089,-0.26041411
8,B4A06,13,-0.63677245,-1.549352083,0.044677905,-0.208218254,-0.093945443,-0.268113964,0.874126281,0.456067499,0.244462813
8,B4A06,14,-0.40832675,-1.549352083,0.141162463,-0.141044393,-0.025066531,-0.214571003,0.764377077,0.256524886,0.351947671
